t              x         y          r       theta         en
3.667400   -0.864969   -0.501911   1.000043  -2.615811   1.499978
3.667600   -0.864869   -0.502084   1.000043  -2.615611   1.499978
3.667800   -0.864768   -0.502257   1.000043  -2.615411   1.499978
3.668000   -0.864668   -0.502430   1.000043  -2.615211   1.499978
3.668200   -0.864567   -0.502603   1.000043  -2.615011   1.499978
3.668400   -0.864467   -0.502776   1.000043  -2.614811   1.499978
3.668600   -0.864366   -0.502949   1.000043  -2.614611   1.499978
3.668800   -0.864266   -0.503122   1.000043  -2.614411   1.499978
3.669000   -0.864165   -0.503295   1.000044  -2.614211   1.499978
3.669200   -0.864065   -0.503467   1.000044  -2.614011   1.499978
3.669400   -0.863964   -0.503640   1.000044  -2.613811   1.499978
3.669600   -0.863863   -0.503813   1.000044  -2.613611   1.499978
3.669800   -0.863762   -0.503986   1.000044  -2.613411   1.499978
3.670000   -0.863662   -0.504159   1.000044  -2.613211   1.499978
3.670200   -0.863561   -0.504331   1.000044  -2.613011   1.499978
3.670400   -0.863460   -0.504504   1.000044  -2.612811   1.499978
3.670600   -0.863359   -0.504677   1.000044  -2.612611   1.499978
3.670800   -0.863258   -0.504849   1.000044  -2.612411   1.499978
3.671000   -0.863157   -0.505022   1.000044  -2.612211   1.499978
3.671200   -0.863056   -0.505194   1.000044  -2.612011   1.499978
3.671400   -0.862955   -0.505367   1.000044  -2.611811   1.499978
3.671600   -0.862854   -0.505540   1.000044  -2.611611   1.499978
3.671800   -0.862753   -0.505712   1.000044  -2.611411   1.499978
3.672000   -0.862652   -0.505885   1.000044  -2.611211   1.499978
3.672200   -0.862551   -0.506057   1.000044  -2.611011   1.499978
3.672400   -0.862449   -0.506230   1.000044  -2.610811   1.499978
3.672600   -0.862348   -0.506402   1.000044  -2.610611   1.499978
3.672800   -0.862247   -0.506575   1.000044  -2.610411   1.499978
3.673000   -0.862145   -0.506747   1.000044  -2.610211   1.499978
3.673200   -0.862044   -0.506919   1.000044  -2.610011   1.499978
3.673400   -0.861943   -0.507092   1.000044  -2.609811   1.499978
3.673600   -0.861841   -0.507264   1.000044  -2.609611   1.499978
3.673800   -0.861740   -0.507437   1.000044  -2.609411   1.499978
3.674000   -0.861638   -0.507609   1.000044  -2.609211   1.499978
3.674200   -0.861537   -0.507781   1.000044  -2.609011   1.499978
3.674400   -0.861435   -0.507954   1.000044  -2.608811   1.499978
3.674600   -0.861334   -0.508126   1.000044  -2.608611   1.499978
3.674800   -0.861232   -0.508298   1.000044  -2.608411   1.499978
3.675000   -0.861130   -0.508470   1.000044  -2.608211   1.499978
3.675200   -0.861029   -0.508642   1.000044  -2.608011   1.499978
3.675400   -0.860927   -0.508815   1.000044  -2.607811   1.499978
3.675600   -0.860825   -0.508987   1.000044  -2.607611   1.499978
3.675800   -0.860723   -0.509159   1.000044  -2.607411   1.499978
3.676000   -0.860622   -0.509331   1.000044  -2.607211   1.499978
3.676200   -0.860520   -0.509503   1.000044  -2.607011   1.499978
3.676400   -0.860418   -0.509675   1.000044  -2.606811   1.499978
3.676600   -0.860316   -0.509847   1.000044  -2.606611   1.499978
3.676800   -0.860214   -0.510019   1.000044  -2.606411   1.499978
3.677000   -0.860112   -0.510191   1.000044  -2.606211   1.499978
3.677200   -0.860010   -0.510363   1.000044  -2.606011   1.499978
3.677400   -0.859908   -0.510535   1.000044  -2.605811   1.499978
3.677600   -0.859806   -0.510707   1.000044  -2.605611   1.499978
3.677800   -0.859704   -0.510879   1.000044  -2.605411   1.499978
3.678000   -0.859601   -0.511051   1.000044  -2.605211   1.499978
3.678200   -0.859499   -0.511223   1.000044  -2.605011   1.499978
3.678400   -0.859397   -0.511395   1.000044  -2.604812   1.499978
3.678600   -0.859295   -0.511567   1.000044  -2.604612   1.499978
3.678800   -0.859192   -0.511739   1.000044  -2.604412   1.499978
3.679000   -0.859090   -0.511910   1.000044  -2.604212   1.499978
3.679200   -0.858988   -0.512082   1.000044  -2.604012   1.499978
3.679400   -0.858885   -0.512254   1.000044  -2.603812   1.499978
3.679600   -0.858783   -0.512426   1.000044  -2.603612   1.499978
3.679800   -0.858680   -0.512598   1.000044  -2.603412   1.499978
3.680000   -0.858578   -0.512769   1.000044  -2.603212   1.499978
3.680200   -0.858475   -0.512941   1.000044  -2.603012   1.499978
3.680400   -0.858373   -0.513113   1.000044  -2.602812   1.499978
3.680600   -0.858270   -0.513284   1.000044  -2.602612   1.499978
3.680800   -0.858167   -0.513456   1.000044  -2.602412   1.499978
3.681000   -0.858065   -0.513628   1.000044  -2.602212   1.499978
3.681200   -0.857962   -0.513799   1.000044  -2.602012   1.499978
3.681400   -0.857859   -0.513971   1.000044  -2.601812   1.499978
3.681600   -0.857756   -0.514142   1.000044  -2.601612   1.499978
3.681800   -0.857654   -0.514314   1.000044  -2.601412   1.499978
3.682000   -0.857551   -0.514485   1.000044  -2.601212   1.499978
3.682200   -0.857448   -0.514657   1.000044  -2.601012   1.499978
3.682400   -0.857345   -0.514828   1.000044  -2.600812   1.499978
3.682600   -0.857242   -0.515000   1.000044  -2.600612   1.499978
3.682800   -0.857139   -0.515171   1.000044  -2.600412   1.499978
3.683000   -0.857036   -0.515343   1.000044  -2.600212   1.499978
3.683200   -0.856933   -0.515514   1.000044  -2.600012   1.499978
3.683400   -0.856830   -0.515685   1.000044  -2.599812   1.499978
3.683600   -0.856727   -0.515857   1.000044  -2.599612   1.499978
3.683800   -0.856623   -0.516028   1.000044  -2.599412   1.499978
3.684000   -0.856520   -0.516199   1.000044  -2.599212   1.499978
3.684200   -0.856417   -0.516371   1.000044  -2.599012   1.499978
3.684400   -0.856314   -0.516542   1.000044  -2.598812   1.499978
3.684600   -0.856210   -0.516713   1.000044  -2.598612   1.499978
3.684800   -0.856107   -0.516884   1.000044  -2.598412   1.499978
3.685000   -0.856004   -0.517055   1.000044  -2.598212   1.499978
3.685200   -0.855900   -0.517227   1.000044  -2.598012   1.499978
3.685400   -0.855797   -0.517398   1.000044  -2.597812   1.499978
3.685600   -0.855693   -0.517569   1.000044  -2.597612   1.499978
3.685800   -0.855590   -0.517740   1.000044  -2.597412   1.499978
3.686000   -0.855486   -0.517911   1.000044  -2.597212   1.499978
3.686200   -0.855383   -0.518082   1.000044  -2.597012   1.499978
3.686400   -0.855279   -0.518253   1.000044  -2.596812   1.499978
3.686600   -0.855175   -0.518424   1.000044  -2.596612   1.499978
3.686800   -0.855072   -0.518595   1.000044  -2.596412   1.499978
3.687000   -0.854968   -0.518766   1.000044  -2.596212   1.499978
3.687200   -0.854864   -0.518937   1.000044  -2.596012   1.499978
3.687400   -0.854760   -0.519108   1.000044  -2.595812   1.499978
3.687600   -0.854657   -0.519279   1.000044  -2.595612   1.499978
3.687800   -0.854553   -0.519450   1.000044  -2.595412   1.499978
3.688000   -0.854449   -0.519621   1.000044  -2.595212   1.499978
3.688200   -0.854345   -0.519792   1.000044  -2.595012   1.499978
3.688400   -0.854241   -0.519963   1.000044  -2.594812   1.499978
3.688600   -0.854137   -0.520134   1.000044  -2.594612   1.499978
3.688800   -0.854033   -0.520304   1.000044  -2.594412   1.499978
3.689000   -0.853929   -0.520475   1.000044  -2.594212   1.499978
3.689200   -0.853825   -0.520646   1.000044  -2.594012   1.499978
3.689400   -0.853721   -0.520817   1.000044  -2.593812   1.499978
3.689600   -0.853616   -0.520987   1.000044  -2.593613   1.499978
3.689800   -0.853512   -0.521158   1.000044  -2.593413   1.499978
3.690000   -0.853408   -0.521329   1.000044  -2.593213   1.499978
3.690200   -0.853304   -0.521499   1.000045  -2.593013   1.499978
3.690400   -0.853200   -0.521670   1.000045  -2.592813   1.499978
3.690600   -0.853095   -0.521841   1.000045  -2.592613   1.499978
3.690800   -0.852991   -0.522011   1.000045  -2.592413   1.499978
3.691000   -0.852886   -0.522182   1.000045  -2.592213   1.499978
3.691200   -0.852782   -0.522352   1.000045  -2.592013   1.499978
3.691400   -0.852677   -0.522523   1.000045  -2.591813   1.499978
3.691600   -0.852573   -0.522693   1.000045  -2.591613   1.499978
3.691800   -0.852468   -0.522864   1.000045  -2.591413   1.499978
3.692000   -0.852364   -0.523034   1.000045  -2.591213   1.499978
3.692200   -0.852259   -0.523205   1.000045  -2.591013   1.499978
3.692400   -0.852155   -0.523375   1.000045  -2.590813   1.499978
3.692600   -0.852050   -0.523546   1.000045  -2.590613   1.499978
3.692800   -0.851945   -0.523716   1.000045  -2.590413   1.499978
3.693000   -0.851841   -0.523886   1.000045  -2.590213   1.499978
3.693200   -0.851736   -0.524057   1.000045  -2.590013   1.499978
3.693400   -0.851631   -0.524227   1.000045  -2.589813   1.499978
3.693600   -0.851526   -0.524397   1.000045  -2.589613   1.499978
3.693800   -0.851421   -0.524568   1.000045  -2.589413   1.499978
3.694000   -0.851316   -0.524738   1.000045  -2.589213   1.499978
3.694200   -0.851211   -0.524908   1.000045  -2.589013   1.499978
3.694400   -0.851106   -0.525078   1.000045  -2.588813   1.499978
3.694600   -0.851001   -0.525249   1.000045  -2.588613   1.499978
3.694800   -0.850896   -0.525419   1.000045  -2.588413   1.499978
3.695000   -0.850791   -0.525589   1.000045  -2.588213   1.499978
3.695200   -0.850686   -0.525759   1.000045  -2.588013   1.499978
3.695400   -0.850581   -0.525929   1.000045  -2.587813   1.499978
3.695600   -0.850476   -0.526099   1.000045  -2.587613   1.499978
3.695800   -0.850371   -0.526269   1.000045  -2.587413   1.499978
3.696000   -0.850265   -0.526439   1.000045  -2.587213   1.499978
3.696200   -0.850160   -0.526610   1.000045  -2.587013   1.499978
3.696400   -0.850055   -0.526780   1.000045  -2.586813   1.499978
3.696600   -0.849949   -0.526950   1.000045  -2.586613   1.499978
3.696800   -0.849844   -0.527119   1.000045  -2.586413   1.499978
3.697000   -0.849738   -0.527289   1.000045  -2.586213   1.499978
3.697200   -0.849633   -0.527459   1.000045  -2.586013   1.499978
3.697400   -0.849528   -0.527629   1.000045  -2.585813   1.499978
3.697600   -0.849422   -0.527799   1.000045  -2.585613   1.499978
3.697800   -0.849316   -0.527969   1.000045  -2.585413   1.499978
3.698000   -0.849211   -0.528139   1.000045  -2.585213   1.499978
3.698200   -0.849105   -0.528309   1.000045  -2.585013   1.499978
3.698400   -0.849000   -0.528478   1.000045  -2.584813   1.499978
3.698600   -0.848894   -0.528648   1.000045  -2.584613   1.499978
3.698800   -0.848788   -0.528818   1.000045  -2.584413   1.499978
3.699000   -0.848682   -0.528988   1.000045  -2.584213   1.499978
3.699200   -0.848577   -0.529157   1.000045  -2.584013   1.499978
3.699400   -0.848471   -0.529327   1.000045  -2.583813   1.499978
3.699600   -0.848365   -0.529497   1.000045  -2.583613   1.499978
3.699800   -0.848259   -0.529666   1.000045  -2.583413   1.499978
3.700000   -0.848153   -0.529836   1.000045  -2.583213   1.499978
3.700200   -0.848047   -0.530006   1.000045  -2.583013   1.499978
3.700400   -0.847941   -0.530175   1.000045  -2.582813   1.499978
3.700600   -0.847835   -0.530345   1.000045  -2.582613   1.499978
3.700800   -0.847729   -0.530514   1.000045  -2.582414   1.499978
3.701000   -0.847623   -0.530684   1.000045  -2.582214   1.499978
3.701200   -0.847517   -0.530853   1.000045  -2.582014   1.499978
3.701400   -0.847411   -0.531023   1.000045  -2.581814   1.499977
3.701600   -0.847304   -0.531192   1.000045  -2.581614   1.499977
3.701800   -0.847198   -0.531362   1.000045  -2.581414   1.499977
3.702000   -0.847092   -0.531531   1.000045  -2.581214   1.499977
3.702200   -0.846986   -0.531701   1.000045  -2.581014   1.499977
3.702400   -0.846879   -0.531870   1.000045  -2.580814   1.499977
3.702600   -0.846773   -0.532039   1.000045  -2.580614   1.499977
3.702800   -0.846666   -0.532209   1.000045  -2.580414   1.499977
3.703000   -0.846560   -0.532378   1.000045  -2.580214   1.499977
3.703200   -0.846454   -0.532547   1.000045  -2.580014   1.499977
3.703400   -0.846347   -0.532717   1.000045  -2.579814   1.499977
3.703600   -0.846240   -0.532886   1.000045  -2.579614   1.499977
3.703800   -0.846134   -0.533055   1.000045  -2.579414   1.499977
3.704000   -0.846027   -0.533224   1.000045  -2.579214   1.499977
3.704200   -0.845921   -0.533393   1.000045  -2.579014   1.499977
3.704400   -0.845814   -0.533563   1.000045  -2.578814   1.499977
3.704600   -0.845707   -0.533732   1.000045  -2.578614   1.499977
3.704800   -0.845600   -0.533901   1.000045  -2.578414   1.499977
3.705000   -0.845494   -0.534070   1.000045  -2.578214   1.499977
3.705200   -0.845387   -0.534239   1.000045  -2.578014   1.499977
3.705400   -0.845280   -0.534408   1.000045  -2.577814   1.499977
3.705600   -0.845173   -0.534577   1.000045  -2.577614   1.499977
3.705800   -0.845066   -0.534746   1.000045  -2.577414   1.499977
3.706000   -0.844959   -0.534915   1.000045  -2.577214   1.499977
3.706200   -0.844852   -0.535084   1.000045  -2.577014   1.499977
3.706400   -0.844745   -0.535253   1.000045  -2.576814   1.499977
3.706600   -0.844638   -0.535422   1.000045  -2.576614   1.499977
3.706800   -0.844531   -0.535591   1.000045  -2.576414   1.499977
3.707000   -0.844424   -0.535760   1.000045  -2.576214   1.499977
3.707200   -0.844317   -0.535929   1.000045  -2.576014   1.499977
3.707400   -0.844210   -0.536097   1.000045  -2.575814   1.499977
3.707600   -0.844102   -0.536266   1.000045  -2.575614   1.499977
3.707800   -0.843995   -0.536435   1.000045  -2.575414   1.499977
3.708000   -0.843888   -0.536604   1.000045  -2.575214   1.499977
3.708200   -0.843781   -0.536773   1.000045  -2.575014   1.499977
3.708400   -0.843673   -0.536941   1.000045  -2.574814   1.499977
3.708600   -0.843566   -0.537110   1.000045  -2.574614   1.499977
3.708800   -0.843458   -0.537279   1.000045  -2.574414   1.499977
3.709000   -0.843351   -0.537447   1.000045  -2.574214   1.499977
3.709200   -0.843244   -0.537616   1.000045  -2.574014   1.499977
3.709400   -0.843136   -0.537785   1.000045  -2.573814   1.499977
3.709600   -0.843028   -0.537953   1.000045  -2.573614   1.499977
3.709800   -0.842921   -0.538122   1.000045  -2.573414   1.499977
3.710000   -0.842813   -0.538290   1.000045  -2.573214   1.499977
3.710200   -0.842706   -0.538459   1.000045  -2.573014   1.499977
3.710400   -0.842598   -0.538628   1.000045  -2.572814   1.499977
3.710600   -0.842490   -0.538796   1.000045  -2.572614   1.499977
3.710800   -0.842382   -0.538965   1.000045  -2.572414   1.499977
3.711000   -0.842275   -0.539133   1.000045  -2.572214   1.499977
3.711200   -0.842167   -0.539301   1.000045  -2.572014   1.499977
3.711400   -0.842059   -0.539470   1.000045  -2.571814   1.499977
3.711600   -0.841951   -0.539638   1.000045  -2.571614   1.499977
3.711800   -0.841843   -0.539807   1.000045  -2.571414   1.499977
3.712000   -0.841735   -0.539975   1.000045  -2.571215   1.499977
3.712200   -0.841627   -0.540143   1.000045  -2.571015   1.499977
3.712400   -0.841519   -0.540312   1.000045  -2.570815   1.499977
3.712600   -0.841411   -0.540480   1.000045  -2.570615   1.499977
3.712800   -0.841303   -0.540648   1.000045  -2.570415   1.499977
3.713000   -0.841195   -0.540816   1.000045  -2.570215   1.499977
3.713200   -0.841087   -0.540985   1.000046  -2.570015   1.499977
3.713400   -0.840978   -0.541153   1.000046  -2.569815   1.499977
3.713600   -0.840870   -0.541321   1.000046  -2.569615   1.499977
3.713800   -0.840762   -0.541489   1.000046  -2.569415   1.499977
3.714000   -0.840654   -0.541657   1.000046  -2.569215   1.499977
3.714200   -0.840545   -0.541825   1.000046  -2.569015   1.499977
3.714400   -0.840437   -0.541993   1.000046  -2.568815   1.499977
3.714600   -0.840329   -0.542161   1.000046  -2.568615   1.499977
3.714800   -0.840220   -0.542329   1.000046  -2.568415   1.499977
3.715000   -0.840112   -0.542498   1.000046  -2.568215   1.499977
3.715200   -0.840003   -0.542666   1.000046  -2.568015   1.499977
3.715400   -0.839895   -0.542833   1.000046  -2.567815   1.499977
3.715600   -0.839786   -0.543001   1.000046  -2.567615   1.499977
3.715800   -0.839677   -0.543169   1.000046  -2.567415   1.499977
3.716000   -0.839569   -0.543337   1.000046  -2.567215   1.499977
3.716200   -0.839460   -0.543505   1.000046  -2.567015   1.499977
3.716400   -0.839351   -0.543673   1.000046  -2.566815   1.499977
3.716600   -0.839243   -0.543841   1.000046  -2.566615   1.499977
3.716800   -0.839134   -0.544009   1.000046  -2.566415   1.499977
3.717000   -0.839025   -0.544177   1.000046  -2.566215   1.499977
3.717200   -0.838916   -0.544344   1.000046  -2.566015   1.499977
3.717400   -0.838807   -0.544512   1.000046  -2.565815   1.499977
3.717600   -0.838699   -0.544680   1.000046  -2.565615   1.499977
3.717800   -0.838590   -0.544848   1.000046  -2.565415   1.499977
3.718000   -0.838481   -0.545015   1.000046  -2.565215   1.499977
3.718200   -0.838372   -0.545183   1.000046  -2.565015   1.499977
3.718400   -0.838263   -0.545351   1.000046  -2.564815   1.499977
3.718600   -0.838154   -0.545518   1.000046  -2.564615   1.499977
3.718800   -0.838044   -0.545686   1.000046  -2.564415   1.499977
3.719000   -0.837935   -0.545853   1.000046  -2.564215   1.499977
